,sampleId,path,label
1428,002865,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002865.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['489', '230', '230', '276']}, {'category_id': 'bus', 'bbox': ['404', '215', '215', '257']}, {'category_id': 'bus', 'bbox': ['376', '214', '214', '255']}, {'category_id': 'bus', 'bbox': ['362', '201', '201', '251']}, {'category_id': 'bus', 'bbox': ['274', '155', '155', '240']}, {'category_id': 'bus', 'bbox': ['46', '1', '1', '373']}, {'category_id': 'bus', 'bbox': ['4', '1', '1', '372']}]}"
4940,009937,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009937.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['43', '117', '117', '276']}]}"
528,001046,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001046.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['15', '117', '117', '243']}]}"
2999,006032,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006032.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['121', '248', '248', '319']}, {'category_id': 'bicycle', 'bbox': ['362', '249', '249', '315']}, {'category_id': 'person', 'bbox': ['141', '203', '203', '317']}, {'category_id': 'person', 'bbox': ['192', '209', '209', '304']}, {'category_id': 'person', 'bbox': ['315', '209', '209', '315']}, {'category_id': 'person', 'bbox': ['383', '207', '207', '314']}, {'category_id': 'bicycle', 'bbox': ['190', '234', '234', '305']}]}"
2914,005866,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005866.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['348', '215', '215', '247']}, {'category_id': 'pottedplant', 'bbox': ['384', '172', '172', '260']}, {'category_id': 'pottedplant', 'bbox': ['465', '248', '248', '289']}, {'category_id': 'pottedplant', 'bbox': ['157', '137', '137', '294']}]}"
1965,003964,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003964.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['11', '1', '1', '446']}]}"
4224,008497,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008497.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['70', '1', '1', '294']}]}"
3188,006420,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006420.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['1', '176', '176', '269']}]}"
700,001391,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001391.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['7', '174', '174', '375']}, {'category_id': 'pottedplant', 'bbox': ['360', '16', '16', '86']}]}"
927,001838,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001838.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['39', '43', '43', '330']}]}"
2374,004759,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004759.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['10', '2', '2', '355']}]}"
1125,002231,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002231.jpg,"{'annotations': [{'category_id': 'bottle', 'bbox': ['256', '1', '1', '192']}, {'category_id': 'bottle', 'bbox': ['287', '274', '274', '375']}, {'category_id': 'bottle', 'bbox': ['174', '312', '312', '375']}, {'category_id': 'bottle', 'bbox': ['2', '240', '240', '340']}, {'category_id': 'bottle', 'bbox': ['1', '89', '89', '240']}, {'category_id': 'bottle', 'bbox': ['112', '1', '1', '137']}, {'category_id': 'bottle', 'bbox': ['146', '44', '44', '287']}]}"
3226,006508,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006508.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['108', '202', '202', '277']}, {'category_id': 'bird', 'bbox': ['18', '105', '105', '132']}, {'category_id': 'bird', 'bbox': ['27', '118', '118', '153']}, {'category_id': 'person', 'bbox': ['116', '1', '1', '331']}, {'category_id': 'person', 'bbox': ['30', '12', '12', '333']}]}"
2660,005330,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005330.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['2', '135', '135', '243']}]}"
3725,007514,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007514.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['1', '2', '2', '253']}]}"
1648,003322,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003322.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['1', '172', '172', '259']}]}"
2384,004774,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004774.jpg,"{'annotations': [{'category_id': 'sheep', 'bbox': ['42', '103', '103', '293']}]}"
2555,005123,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005123.jpg,"{'annotations': [{'category_id': 'train', 'bbox': ['1', '90', '90', '195']}]}"
2514,005041,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005041.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['441', '175', '175', '227']}, {'category_id': 'motorbike', 'bbox': ['316', '211', '211', '271']}, {'category_id': 'person', 'bbox': ['323', '163', '163', '245']}, {'category_id': 'person', 'bbox': ['366', '160', '160', '223']}, {'category_id': 'person', 'bbox': ['196', '153', '153', '246']}, {'category_id': 'person', 'bbox': ['74', '131', '131', '375']}, {'category_id': 'motorbike', 'bbox': ['33', '276', '276', '375']}, {'category_id': 'car', 'bbox': ['366', '156', '156', '374']}]}"
4013,008089,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008089.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['340', '91', '91', '266']}]}"
2258,004536,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004536.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['310', '117', '117', '171']}, {'category_id': 'person', 'bbox': ['120', '187', '187', '276']}]}"
3914,007892,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007892.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['174', '94', '94', '479']}]}"
291,000573,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000573.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['343', '133', '133', '243']}]}"
4593,009222,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009222.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['36', '171', '171', '375']}]}"
4334,008693,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008693.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['36', '77', '77', '332']}]}"
4226,008501,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008501.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['220', '304', '304', '344']}, {'category_id': 'person', 'bbox': ['171', '299', '299', '333']}, {'category_id': 'person', 'bbox': ['152', '295', '295', '329']}, {'category_id': 'person', 'bbox': ['133', '293', '293', '324']}, {'category_id': 'person', 'bbox': ['104', '290', '290', '318']}, {'category_id': 'person', 'bbox': ['80', '284', '284', '315']}]}"
1108,002198,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002198.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['118', '106', '106', '177']}]}"
2794,005612,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005612.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['113', '4', '4', '244']}, {'category_id': 'person', 'bbox': ['235', '59', '59', '113']}, {'category_id': 'person', 'bbox': ['133', '98', '98', '111']}, {'category_id': 'person', 'bbox': ['111', '100', '100', '117']}, {'category_id': 'person', 'bbox': ['93', '101', '101', '119']}, {'category_id': 'diningtable', 'bbox': ['6', '225', '225', '356']}]}"
4029,008123,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008123.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['323', '109', '109', '149']}]}"
1729,003488,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003488.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['1', '272', '272', '325']}, {'category_id': 'pottedplant', 'bbox': ['97', '201', '201', '247']}, {'category_id': 'pottedplant', 'bbox': ['143', '153', '153', '209']}, {'category_id': 'pottedplant', 'bbox': ['227', '120', '120', '173']}, {'category_id': 'pottedplant', 'bbox': ['274', '77', '77', '136']}, {'category_id': 'bottle', 'bbox': ['30', '235', '235', '286']}]}"
3296,006642,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006642.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['145', '162', '162', '271']}]}"
1762,003552,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003552.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['63', '121', '121', '283']}]}"
3524,007124,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007124.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['19', '36', '36', '451']}]}"
430,000852,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000852.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['249', '12', '12', '113']}, {'category_id': 'bird', 'bbox': ['23', '20', '20', '116']}, {'category_id': 'bird', 'bbox': ['114', '70', '70', '214']}, {'category_id': 'bird', 'bbox': ['14', '111', '111', '208']}]}"
539,001067,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001067.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['3', '68', '68', '375']}, {'category_id': 'person', 'bbox': ['178', '40', '40', '331']}, {'category_id': 'person', 'bbox': ['239', '17', '17', '275']}]}"
688,001369,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001369.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['19', '101', '101', '433']}]}"
1503,003022,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003022.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['153', '80', '80', '286']}]}"
126,000258,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000258.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['192', '123', '123', '333']}]}"
2388,004781,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004781.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['56', '72', '72', '103']}, {'category_id': 'tvmonitor', 'bbox': ['88', '123', '123', '174']}, {'category_id': 'tvmonitor', 'bbox': ['350', '129', '129', '199']}, {'category_id': 'tvmonitor', 'bbox': ['392', '129', '129', '210']}, {'category_id': 'chair', 'bbox': ['212', '205', '205', '330']}, {'category_id': 'chair', 'bbox': ['1', '188', '188', '324']}]}"
862,001705,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001705.jpg,"{'annotations': [{'category_id': 'boat', 'bbox': ['5', '51', '51', '344']}, {'category_id': 'person', 'bbox': ['156', '128', '128', '166']}]}"
757,001507,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001507.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['12', '1', '1', '274']}]}"
2563,005140,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005140.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['150', '125', '125', '333']}, {'category_id': 'person', 'bbox': ['1', '4', '4', '333']}]}"
342,000664,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000664.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['51', '2', '2', '375']}]}"
4898,009856,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009856.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['113', '245', '245', '302']}, {'category_id': 'car', 'bbox': ['1', '252', '252', '327']}]}"
3591,007262,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007262.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['94', '125', '125', '205']}]}"
4602,009234,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009234.jpg,"{'annotations': [{'category_id': 'cat', 'bbox': ['2', '111', '111', '375']}]}"
3274,006594,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006594.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['76', '130', '130', '288']}, {'category_id': 'bicycle', 'bbox': ['260', '208', '208', '311']}, {'category_id': 'bicycle', 'bbox': ['71', '220', '220', '263']}, {'category_id': 'person', 'bbox': ['1', '171', '171', '330']}, {'category_id': 'person', 'bbox': ['84', '143', '143', '382']}, {'category_id': 'person', 'bbox': ['292', '172', '172', '260']}]}"
935,001856,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001856.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['202', '244', '244', '348']}, {'category_id': 'person', 'bbox': ['113', '189', '189', '272']}, {'category_id': 'chair', 'bbox': ['107', '258', '258', '316']}, {'category_id': 'person', 'bbox': ['95', '196', '196', '221']}]}"
1145,002282,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002282.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['155', '203', '203', '312']}]}"
4614,009261,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009261.jpg,"{'annotations': [{'category_id': 'pottedplant', 'bbox': ['80', '182', '182', '375']}, {'category_id': 'bus', 'bbox': ['366', '281', '281', '329']}, {'category_id': 'car', 'bbox': ['462', '282', '282', '298']}]}"
4487,009010,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/009010.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['77', '70', '70', '222']}, {'category_id': 'tvmonitor', 'bbox': ['1', '1', '1', '75']}]}"
3230,006514,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006514.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['120', '230', '230', '500']}]}"
3831,007730,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007730.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['15', '88', '88', '352']}]}"
3185,006414,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006414.jpg,"{'annotations': [{'category_id': 'cow', 'bbox': ['180', '3', '3', '333']}]}"
404,000789,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000789.jpg,"{'annotations': [{'category_id': 'sheep', 'bbox': ['158', '163', '163', '231']}, {'category_id': 'sheep', 'bbox': ['260', '158', '158', '233']}, {'category_id': 'sheep', 'bbox': ['344', '117', '117', '148']}, {'category_id': 'sheep', 'bbox': ['271', '113', '113', '141']}]}"
1249,002509,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002509.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['1', '3', '3', '499']}]}"
84,000172,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000172.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['29', '54', '54', '321']}]}"
3786,007632,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007632.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['2', '131', '131', '306']}]}"
1843,003725,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003725.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['312', '29', '29', '174']}, {'category_id': 'person', 'bbox': ['15', '2', '2', '198']}, {'category_id': 'bottle', 'bbox': ['211', '88', '88', '196']}, {'category_id': 'sofa', 'bbox': ['1', '58', '58', '215']}]}"
44,000085,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000085.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['6', '104', '104', '278']}, {'category_id': 'person', 'bbox': ['22', '70', '70', '327']}, {'category_id': 'person', 'bbox': ['338', '12', '12', '199']}]}"
491,000981,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/000981.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['51', '18', '18', '500']}]}"
2702,005432,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005432.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['24', '13', '13', '360']}]}"
3090,006226,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006226.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['2', '203', '203', '500']}, {'category_id': 'person', 'bbox': ['300', '174', '174', '387']}, {'category_id': 'person', 'bbox': ['276', '194', '194', '234']}, {'category_id': 'person', 'bbox': ['190', '174', '174', '231']}, {'category_id': 'person', 'bbox': ['242', '164', '164', '202']}, {'category_id': 'person', 'bbox': ['199', '162', '162', '181']}, {'category_id': 'person', 'bbox': ['69', '131', '131', '199']}, {'category_id': 'person', 'bbox': ['57', '135', '135', '213']}, {'category_id': 'person', 'bbox': ['106', '180', '180', '236']}, {'category_id': 'person', 'bbox': ['68', '192', '192', '256']}, {'category_id': 'person', 'bbox': ['30', '217', '217', '289']}, {'category_id': 'person', 'bbox': ['1', '153', '153', '369']}, {'category_id': 'person', 'bbox': ['186', '207', '207', '500']}, {'category_id': 'chair', 'bbox': ['78', '451', '451', '500']}]}"
4140,008343,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008343.jpg,"{'annotations': [{'category_id': 'sheep', 'bbox': ['13', '123', '123', '500']}]}"
1412,002837,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002837.jpg,"{'annotations': [{'category_id': 'horse', 'bbox': ['170', '119', '119', '307']}]}"
2263,004546,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004546.jpg,"{'annotations': [{'category_id': 'bottle', 'bbox': ['161', '201', '201', '374']}]}"
4216,008486,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008486.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['156', '231', '231', '291']}, {'category_id': 'chair', 'bbox': ['169', '241', '241', '438']}, {'category_id': 'sofa', 'bbox': ['1', '309', '309', '500']}]}"
4426,008881,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008881.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['278', '100', '100', '219']}]}"
3662,007391,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007391.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['51', '193', '193', '333']}, {'category_id': 'chair', 'bbox': ['89', '162', '162', '210']}, {'category_id': 'chair', 'bbox': ['35', '199', '199', '331']}]}"
1321,002652,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002652.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['149', '112', '112', '337']}]}"
1245,002499,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/002499.jpg,"{'annotations': [{'category_id': 'diningtable', 'bbox': ['7', '61', '61', '333']}, {'category_id': 'chair', 'bbox': ['1', '117', '117', '234']}, {'category_id': 'person', 'bbox': ['260', '1', '1', '251']}]}"
4229,008507,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008507.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['2', '2', '2', '374']}]}"
1589,003208,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003208.jpg,"{'annotations': [{'category_id': 'sofa', 'bbox': ['33', '163', '163', '332']}]}"
3361,006778,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006778.jpg,"{'annotations': [{'category_id': 'bird', 'bbox': ['192', '25', '25', '368']}]}"
3935,007941,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007941.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['1', '1', '1', '500']}]}"
3141,006333,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006333.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['58', '35', '35', '296']}, {'category_id': 'car', 'bbox': ['436', '102', '102', '152']}, {'category_id': 'person', 'bbox': ['45', '67', '67', '98']}, {'category_id': 'person', 'bbox': ['29', '65', '65', '99']}]}"
2993,006017,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006017.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['29', '68', '68', '346']}, {'category_id': 'car', 'bbox': ['404', '71', '71', '96']}, {'category_id': 'car', 'bbox': ['135', '57', '57', '81']}]}"
3009,006050,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/006050.jpg,"{'annotations': [{'category_id': 'chair', 'bbox': ['79', '14', '14', '375']}, {'category_id': 'person', 'bbox': ['1', '3', '3', '375']}]}"
2509,005031,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005031.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['320', '170', '170', '279']}, {'category_id': 'person', 'bbox': ['291', '101', '101', '259']}, {'category_id': 'person', 'bbox': ['25', '37', '37', '243']}]}"
3610,007303,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007303.jpg,"{'annotations': [{'category_id': 'person', 'bbox': ['89', '137', '137', '341']}]}"
1720,003476,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003476.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['1', '337', '337', '375']}]}"
3773,007607,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007607.jpg,"{'annotations': [{'category_id': 'bicycle', 'bbox': ['50', '285', '285', '491']}]}"
2333,004684,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/004684.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['126', '76', '76', '311']}]}"
523,001037,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/001037.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['321', '98', '98', '210']}, {'category_id': 'dog', 'bbox': ['101', '131', '131', '218']}, {'category_id': 'dog', 'bbox': ['1', '116', '116', '222']}, {'category_id': 'person', 'bbox': ['53', '24', '24', '140']}]}"
4472,008977,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/008977.jpg,"{'annotations': [{'category_id': 'dog', 'bbox': ['65', '36', '36', '316']}]}"
2576,005163,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/005163.jpg,"{'annotations': [{'category_id': 'car', 'bbox': ['1', '1', '1', '93']}, {'category_id': 'motorbike', 'bbox': ['259', '140', '140', '213']}, {'category_id': 'person', 'bbox': ['245', '110', '110', '187']}, {'category_id': 'person', 'bbox': ['472', '224', '224', '253']}]}"
1739,003507,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/003507.jpg,"{'annotations': [{'category_id': 'tvmonitor', 'bbox': ['122', '178', '178', '256']}]}"
3543,007169,/home/k/Documents/datasets/voc/extract/VOCdevkit/VOC2007_test/JPEGImages/007169.jpg,"{'annotations': [{'category_id': 'aeroplane', 'bbox': ['58', '63', '63', '220']}, {'category_id': 'person', 'bbox': ['149', '163', '163', '184']}]}"
