id,path,label
121,D:\Python\source\VOCdevkit\voc2012-500\img\2007_001960.jpg,
122,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002024.jpg,
123,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002046.jpg,
124,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002055.jpg,
126,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002094.jpg,
127,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002099.jpg,
128,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002105.jpg,
129,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002107.jpg,
131,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002120.jpg,
132,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002132.jpg,
133,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002142.jpg,
134,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002198.jpg,
136,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002216.jpg,
137,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002227.jpg,
138,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002234.jpg,
139,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002260.jpg,
141,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002268.jpg,
142,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002273.jpg,
143,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002281.jpg,
144,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002284.jpg,
146,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002361.jpg,
147,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002368.jpg,
148,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002370.jpg,
149,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002376.jpg,
151,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002387.jpg,
152,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002400.jpg,
153,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002403.jpg,
154,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002412.jpg,
156,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002427.jpg,
157,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002445.jpg,
158,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002462.jpg,
159,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002470.jpg,
161,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002539.jpg,
162,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002545.jpg,
163,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002565.jpg,
164,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002597.jpg,
166,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002618.jpg,
167,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002619.jpg,
168,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002624.jpg,
169,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002639.jpg,
171,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002648.jpg,
172,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002668.jpg,
173,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002669.jpg,
174,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002719.jpg,
176,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002760.jpg,
177,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002789.jpg,
178,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002823.jpg,
179,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002824.jpg,
181,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002852.jpg,
182,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002895.jpg,
183,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002896.jpg,
184,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002903.jpg,
186,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002953.jpg,
187,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002954.jpg,
188,D:\Python\source\VOCdevkit\voc2012-500\img\2007_002967.jpg,
189,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003000.jpg,
191,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003020.jpg,
192,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003022.jpg,
193,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003051.jpg,
194,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003088.jpg,
196,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003106.jpg,
197,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003110.jpg,
198,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003118.jpg,
199,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003131.jpg,
201,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003137.jpg,
202,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003143.jpg,
203,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003169.jpg,
204,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003178.jpg,
206,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003189.jpg,
207,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003190.jpg,
208,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003191.jpg,
209,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003194.jpg,
211,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003201.jpg,
212,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003205.jpg,
213,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003207.jpg,
214,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003251.jpg,
216,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003286.jpg,
217,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003330.jpg,
218,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003349.jpg,
219,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003367.jpg,
221,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003431.jpg,
222,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003451.jpg,
223,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003499.jpg,
224,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003503.jpg,
226,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003525.jpg,
227,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003529.jpg,
228,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003530.jpg,
229,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003541.jpg,
231,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003571.jpg,
232,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003580.jpg,
233,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003587.jpg,
234,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003593.jpg,
236,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003611.jpg,
237,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003621.jpg,
238,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003668.jpg,
239,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003682.jpg,
241,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003714.jpg,
242,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003715.jpg,
243,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003742.jpg,
244,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003778.jpg,
246,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003788.jpg,
247,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003815.jpg,
248,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003841.jpg,
249,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003848.jpg,
251,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003872.jpg,
252,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003876.jpg,
253,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003889.jpg,
254,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003910.jpg,
256,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003957.jpg,
257,D:\Python\source\VOCdevkit\voc2012-500\img\2007_003991.jpg,
258,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004003.jpg,
259,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004009.jpg,
261,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004052.jpg,
262,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004065.jpg,
263,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004081.jpg,
264,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004112.jpg,
266,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004143.jpg,
267,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004166.jpg,
268,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004189.jpg,
269,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004190.jpg,
271,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004241.jpg,
272,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004275.jpg,
273,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004281.jpg,
274,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004289.jpg,
276,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004328.jpg,
277,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004380.jpg,
278,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004392.jpg,
279,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004405.jpg,
281,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004459.jpg,
282,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004468.jpg,
283,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004476.jpg,
284,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004481.jpg,
286,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004500.jpg,
287,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004510.jpg,
288,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004537.jpg,
289,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004538.jpg,
291,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004627.jpg,
292,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004644.jpg,
293,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004649.jpg,
294,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004663.jpg,
296,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004707.jpg,
297,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004712.jpg,
298,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004722.jpg,
299,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004768.jpg,
301,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004810.jpg,
302,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004830.jpg,
303,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004841.jpg,
304,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004856.jpg,
306,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004902.jpg,
307,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004948.jpg,
308,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004951.jpg,
309,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004969.jpg,
311,D:\Python\source\VOCdevkit\voc2012-500\img\2007_004998.jpg,
312,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005043.jpg,
313,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005058.jpg,
314,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005064.jpg,
316,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005086.jpg,
317,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005107.jpg,
318,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005114.jpg,
319,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005124.jpg,
321,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005144.jpg,
322,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005149.jpg,
323,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005173.jpg,
324,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005210.jpg,
326,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005227.jpg,
327,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005248.jpg,
328,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005262.jpg,
329,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005264.jpg,
331,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005273.jpg,
332,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005281.jpg,
333,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005294.jpg,
334,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005296.jpg,
336,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005314.jpg,
337,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005331.jpg,
338,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005354.jpg,
339,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005358.jpg,
341,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005368.jpg,
342,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005428.jpg,
343,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005430.jpg,
344,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005460.jpg,
346,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005509.jpg,
347,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005547.jpg,
348,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005600.jpg,
349,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005608.jpg,
351,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005647.jpg,
352,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005688.jpg,
353,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005689.jpg,
354,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005696.jpg,
356,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005705.jpg,
357,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005759.jpg,
358,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005790.jpg,
359,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005797.jpg,
361,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005813.jpg,
362,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005828.jpg,
363,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005844.jpg,
364,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005845.jpg,
366,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005859.jpg,
367,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005878.jpg,
368,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005902.jpg,
369,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005911.jpg,
371,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005951.jpg,
372,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005978.jpg,
373,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005988.jpg,
374,D:\Python\source\VOCdevkit\voc2012-500\img\2007_005989.jpg,
376,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006028.jpg,
377,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006035.jpg,
378,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006046.jpg,
379,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006066.jpg,
381,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006086.jpg,
382,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006117.jpg,
383,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006134.jpg,
384,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006136.jpg,
386,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006171.jpg,
387,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006212.jpg,
388,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006232.jpg,
389,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006241.jpg,
391,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006260.jpg,
392,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006277.jpg,
393,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006281.jpg,
394,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006303.jpg,
396,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006348.jpg,
397,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006364.jpg,
398,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006373.jpg,
399,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006400.jpg,
401,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006444.jpg,
402,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006445.jpg,
403,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006449.jpg,
404,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006477.jpg,
406,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006490.jpg,
407,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006530.jpg,
408,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006549.jpg,
409,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006553.jpg,
411,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006581.jpg,
412,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006585.jpg,
413,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006605.jpg,
414,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006615.jpg,
416,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006647.jpg,
417,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006660.jpg,
418,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006661.jpg,
419,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006673.jpg,
421,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006680.jpg,
422,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006698.jpg,
423,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006699.jpg,
424,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006704.jpg,
426,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006802.jpg,
427,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006803.jpg,
428,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006832.jpg,
429,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006837.jpg,
431,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006864.jpg,
432,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006865.jpg,
433,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006866.jpg,
434,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006899.jpg,
436,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006944.jpg,
437,D:\Python\source\VOCdevkit\voc2012-500\img\2007_006946.jpg,
438,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007003.jpg,
439,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007007.jpg,
441,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007048.jpg,
442,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007084.jpg,
443,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007098.jpg,
444,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007109.jpg,
446,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007154.jpg,
447,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007165.jpg,
448,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007168.jpg,
449,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007195.jpg,
451,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007203.jpg,
452,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007211.jpg,
453,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007230.jpg,
454,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007235.jpg,
456,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007341.jpg,
457,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007355.jpg,
458,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007387.jpg,
459,D:\Python\source\VOCdevkit\voc2012-500\img\2007_007398.jpg,
